Dışa Aktarım Tarihi:,23.06.2026 11:09:59
Toplam Kayıt Sayısı:,12120

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
MJK,MEKSA PORTFÖY KARDELEN SERBEST FON,19.06.2026,"36,805906",56616998.00,463,"2083839880,78"
MJL,AKTİF PORTFÖY AKTİF SERBEST (DÖVİZ-AVRO) FON,19.06.2026,"58,454905",14494954.00,608,"847301157,14"
MKA,MARMARA CAPİTAL PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,448034",77619556.00,1876,"112395717,91"
MKG,AKTİF PORTFÖY ALTIN KATILIM FONU,19.06.2026,"16,728476",95893810.00,8767,"1604157298,57"
MKL,İŞ PORTFÖY MKS SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"59,966586",12905617.00,1,"773905793,46"
MLS,AKTİF PORTFÖY SİYAH BEYAZ SERBEST ÖZEL FON,19.06.2026,"17,504899",74761834.00,4,"1308698359,11"
MLT,DENİZ PORTFÖY MELTEM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,383901",21880302.00,114,"30280169,96"
MMH,AKTİF PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"17,238964",9793317.00,1485,"168826638,12"
MOD,YAPI KREDİ PORTFÖY MODA SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"58,318256",12300000.00,2,"717314551,63"
MOZ,EMAA BLUE PORTFÖY MOZAİK SERBEST FON,19.06.2026,"1,267836",255577860.00,140,"324030757,62"
MP2,MT PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,604264",2651303752.00,13,"4253392129,02"
MP4,MT PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,698507",1618907185.00,15,"2749725469,81"
MPD,AKTİF PORTFÖY AKTİF SERBEST (DÖVİZ) FON,19.06.2026,"58,487427",50199014.00,755,"2936011161,59"
MPE,MT PORTFÖY PARA PİYASASI KATILIM (TL) FONU,19.06.2026,"1,351101",57460709.00,94,"77635226,95"
MPF,AKTİF PORTFÖY KISA VADELİ KİRA SERTİFİKASI KATILIM (TL) FONU,19.06.2026,"7,802182",188558997.04,1816,"1471171629,84"
MPI,MEKSA PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,19.06.2026,"2,917916",26265828.00,34,"76641469,61"
MPK,AKTİF PORTFÖY KİRA SERTİFİKASI KATILIM (TL) FONU,19.06.2026,"9,276756",30552328.96,1430,"283426498,36"
MPL,MT PORTFÖY PARA PİYASASI (TL) FONU,19.06.2026,"1,877506",414514232.00,870,"778253013,32"
MPN,AKTİF PORTFÖY İKİNCİ AKTİF SERBEST (DÖVİZ) FON,19.06.2026,"59,114743",6133462.00,317,"362578030,14"
MPP,MEKSA PORTFÖY PRİME SERBEST FON,19.06.2026,"23,459405",21150053.00,1596,"496167667,87"
MPS,AKTİF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"24,704416",7276543.32,2626,"179762750,33"
MRI,TEB PORTFÖY MERİDYEN SERBEST FON,19.06.2026,"1,217013",11118153.00,137,"13530937,82"
MSK,AZİMUT PORTFÖY MSG SERBEST (TL) ÖZEL FON,19.06.2026,"3,713657",299919248.00,1,"1113797349,58"
MSO,ASTRA PORTFÖY MSK SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"56,440155",9415110.00,1,"531390266,94"
MSR,MEKSA PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,19.06.2026,"2,124655",17371100.00,17,"36907601,86"
MT1,MT PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"44,010009",819661.00,19,"36073288,08"
MT2,MT PORTFÖY PARA PİYASASI SERBEST (TL) FON,19.06.2026,"1,307705",6847574959.00,3161,"8954610549,41"
MT5,MT PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,361588",369710034.00,19,"503392650,72"
MT6,MT PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"0,921428",479568792.00,13,"441888175,25"
MT7,MT PORTFÖY YEDİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"0,648717",130514947.00,15,"84667250,51"
MT8,MT PORTFÖY SEKİZİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"0,898547",1884737311.00,16,"1693524736,73"
MT9,MT PORTFÖY DOKUZUNCU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"0,376275",11208695423.00,18,"4217548855,08"
MTD,BV PORTFÖY MALZEME TEKNOLOJİLERİ DEĞİŞKEN FON,19.06.2026,"1,312278",131527291.00,1834,"172600356,02"
MTE,MT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"3,403397",122396151.00,17,"416562634,79"
MTF,MT PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,350415",49616801.00,44,"67003278,28"
MTG,DENİZ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOGUN FON),19.06.2026,"1,585707",50988322.00,222,"80852529,94"
MTH,MT PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"2,14151",211228231.00,3702,"452347339,75"
MTI,AZİMUT PORTFÖY METİS SERBEST ÖZEL FON,19.06.2026,"0,018099",39598341.00,2,"716677,89"
MTK,MT PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,55653",20863080.00,386,"32474013,21"
MTL,AURA PORTFÖY MUTLAK GETİRİ HEDEFLİ SERBEST FON,19.06.2026,"1,68966",670775272.00,13,"1133382229,96"
MTS,AKTİF PORTFÖY TARIM VE SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,19.06.2026,"2,741606",33520383.00,724,"91899693,49"
MTU,MT PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"0,827929",658112334.00,19,"544870401,08"
MTV,AK PORTFÖY METAVERSE VE DİJİTAL YAŞAM TEKNOLOJİLERİ DEĞİŞKEN FON,19.06.2026,"5,289553",26862492.00,13139,"142090577,87"
MTX,TEB PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,19.06.2026,"5,531463",21456824.00,2278,"118687626,25"
MUL,MT PORTFÖY BİRİNCİ SERBEST FON,19.06.2026,"2,976497",56248094.00,12,"167422272,86"
MUT,GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,809999",517883659.00,1598,"937368925,21"
NAK,NEO PORTFÖY ALTIN KATILIM FONU,19.06.2026,"1,02531",129042831.00,170,"132308842,80"
NAL,NEO PORTFÖY ALTINCI SERBEST FON,19.06.2026,"0,570615",52327.00,1,"29858,58"
NAU,NEO PORTFÖY ALTIN FONU,19.06.2026,"2,983473",837160434.00,11185,"2497645248,39"
NAV,NUROL PORTFÖY NOVA HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"0,999276",20099835.00,1,"20085284,36"
NBE,NEO PORTFÖY BEŞİNCİ SERBEST FON,19.06.2026,"1,662983",353516808.00,11,"587892541,99"
NBH,NEO PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,19.06.2026,"6,380906",201575457.00,146,"1286234055,21"
NBO,NEO PORTFÖY BORÇLANMA ARACI FONLARI FON SEPETİ FONU,19.06.2026,"1,412654",1192158335.00,402,"1684107459,16"
NBZ,NEO PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"69,592943",25353079.00,293,"1764395372,78"
NCS,NUROL PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,19.06.2026,"55,284356",132720133.00,1846,"7337347090,71"
NCU,NEO PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,19.06.2026,"52,967953",2341469.00,12,"124022819,30"
NDL,ALLBATROSS PORTFÖY ANADOLU HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"2,13861",5639113.00,1,"12059862,07"
NDS,NEO PORTFÖY DÖRDÜNCÜ SERBEST FON,19.06.2026,"0,92018",640587187.00,12,"589455627,02"
NES,INVEO PORTFÖY DÖRDÜNCÜ SERBEST ÖZEL FON,19.06.2026,"2,116711",999004311.00,2,"2114603204,69"
NFF,NEO PORTFÖY FON SEPETİ SERBEST FON,19.06.2026,"1,270746",1558628448.00,42,"1980620552,86"
NFH,NEO PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"2,1772",55582348.00,50,"121013871,00"
NFK,HEDEF PORTFÖY NEHİR HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"4,955973",297078806.00,90,"1472314678,55"
NHP,NEO PORTFÖY BİRİNCİ FON SEPETİ FONU,19.06.2026,"5,581253",2160704.00,164,"12059436,04"
NHT,DENİZ PORTFÖY NH SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"61,901583",9915176.00,2,"613765086,42"
NHV,NUROL PORTFÖY BİRİNCİ SERBEST (TL) ÖZEL FON,19.06.2026,"4,204265",1842955034.00,2,"7748271327,08"
NHY,NEO PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"6,277814",28891755.00,2235,"181377053,53"
NIG,TRIVE PORTFÖY SERBEST FON,19.06.2026,"1,231257",469608583.00,14,"578208959,41"
NIS,NEO PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,19.06.2026,"1,615882",711140807.00,25,"1149119968,57"
NJF,NUROL PORTFÖY ALTIN KATILIM FONU,19.06.2026,"12,003114",93545324.00,1774,"1122835180,95"
NJG,NUROL PORTFÖY BİRİNCİ SERBEST FON,19.06.2026,"2,861685",1430432547.00,15,"4093447260,71"
NJR,NUROL PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,19.06.2026,"5,432741",234178394.00,2690,"1272230462,64"
NJY,NUROL PORTFÖY BİRİNCİ KATILIM FONU,19.06.2026,"7,040558",42521971.00,1316,"299378404,26"
NKA,NEO PORTFÖY KATILIM SERBEST (DÖVİZ) FON,19.06.2026,"47,658438",3382937.00,15,"161225493,11"
NKC,NEO PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,333333",327562588.00,1252,"436750013,57"
NKH,NEO PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,42155",92674929.00,12,"131742003,69"
NKJ,ATA PORTFÖY GIG SİGORTA SERBEST (TL) ÖZEL FON,19.06.2026,"16,048828",102638440.00,1,"1647226674,35"
NKK,ATA PORTFÖY YÖNETİMİ A.Ş. SEKİZİNCİ SERBEST FON,19.06.2026,"7,970484",188350714.00,11,"1501246411,99"
NKL,AKTİF PORTFÖY KISA VADELİ SERBEST (TL) FON,19.06.2026,"3,314833",6273608133.00,2384,"20795963906,95"
NKM,NEO PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,048673",50241538.00,545,"52686952,19"
NKP,NEO PORTFÖY KAR PAYI ÖDEYEN DEĞİŞKEN FON,19.06.2026,"1,214592",163580470.00,3576,"198683597,71"
NKS,NUROL PORTFÖY GRANADA SERBEST (TL) FON,19.06.2026,"1,9462",13500100.00,11,"26273897,10"
NKT,NUROL PORTFÖY BİRİNCİ KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,472772",42661100.00,428,"62830089,79"
NKV,KUVEYT TÜRK PORTFÖY NKV KATILIM SERBEST ÖZEL FON,19.06.2026,"2,162092",6482714706.00,1,"14016227970,39"
NLC,TEB PORTFÖY ONALTINCI SERBEST (DÖVİZ) FON,19.06.2026,"48,989751",3500239.00,16,"171475835,59"
NLD,AZİMUT PORTFÖY NL-2 SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"52,008557",26201833.00,1,"1362719522,22"
NLE,NUROL PORTFÖY EMLAK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,58493",261483798.00,10248,"414433399,86"
NLK,NUROL PORTFÖY KISA VADELİ SERBEST FON,19.06.2026,"1,758254",2905389502.00,1074,"5108413636,09"
NLL,GLOBAL MD PORTFÖY NİL SERBEST FON,19.06.2026,"4,311919",405388035.00,25,"1748000269,86"
NME,NUROL PORTFÖY MERCAN KATILIM SERBEST (DÖVİZ) FON,19.06.2026,"55,136608",1127058.00,63,"62142155,08"
NMG,NEO PORTFÖY İKİNCİ SERBEST FON,19.06.2026,"127,255448",22953131.00,1,"2920910978,13"
NMU,NUROL PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,177162",103745602.00,104,"122125408,91"
NNF,HEDEF PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"23,054193",123225567.00,20696,"2840866027,65"
NOA,NEO PORTFÖY ALFA SERBEST FON,19.06.2026,"1,462697",380623067.00,11,"556736284,95"
NOI,TACİRLER PORTFÖY NOVA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,19.06.2026,"1,377007",734938635.00,14,"1012015529,95"
NOV,AZİMUT PORTFÖY INOVA AGRO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"57,373708",14121929.00,1,"810227431,41"
NP1,NEO PORTFÖY YASEMİN SERBEST FON,19.06.2026,"5,178989",297516421.00,162,"1540834185,55"
NPH,NUROL PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,692826",173746524.00,941,"294122608,34"
NPK,NEO PORTFÖY İPEKYOLU SERBEST ÖZEL FON,19.06.2026,"1,510985",593002985.00,1,"896018367,89"
NRC,NEO PORTFÖY BİRİNCİ DEĞİŞKEN FON,19.06.2026,"12,668208",20556860.00,3921,"260418583,41"
NRG,NEO PORTFÖY BİRİNCİ PARA PİYASASI FONU,19.06.2026,"5,210877",1322145389.00,3577,"6889537438,88"
NRM,NEO PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"147,118337",2588867.00,11,"380869808,38"
NSA,NEO PORTFÖY PARA PİYASASI KATILIM SERBEST FON,19.06.2026,"2,384114",583614287.00,319,"1391402953,80"
NSD,NUROL PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,19.06.2026,"62,64701",121204201.00,170,"7593080803,49"
NSH,NUROL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"2,071042",827497839.00,1296,"1713783091,05"
NSK,NEO PORTFÖY BİRİNCİ SERBEST FON,19.06.2026,"6,306586",99717159.00,99,"628874860,13"
NSP,NUROL PORTFÖY PARA PİYASASI KATILIM FONU,19.06.2026,"1,725188",815061250.00,2637,"1406133487,01"
NSS,NUROL PORTFÖY SONENBERG KAR PAYI ÖDEYEN SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"62,055802",17202308.00,1,"1067503027,50"
NST,İŞ PORTFÖY EMLAK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,264583",61995301.00,3975,"78398197,08"
NSY,NEO PORTFÖY YEDİNCİ SERBEST FON,19.06.2026,"1,350996",851327426.00,68,"1150140024,26"
NTB,AZİMUT PORTFÖY AVŞAR SERBEST ÖZEL FON,19.06.2026,"5,930061",550964241.00,1,"3267251366,85"
NTD,ÜNLÜ PORTFÖY UFT HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"0,412251",1355423321.00,1,"558774614,58"
NTF,NEO PORTFÖY TEK SERBEST (TL) FON,19.06.2026,"2,954847",82062337.00,10,"242481680,18"
NTI,NEO PORTFÖY TEKNOLOJİ VE İNOVASYON DEĞİŞKEN FON,19.06.2026,"1,774393",284600446.00,2191,"504992913,49"
NTO,NUROL PORTFÖY TRADA SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"63,363334",54144466.00,1,"3430773896,63"
NTS,NUROL PORTFÖY İKİNCİ SERBEST FON,19.06.2026,"2,886454",73665955.00,33,"212633391,85"
NUB,NUROL PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"57,148083",36075207.00,914,"2061628916,89"
NUG,NUROL PORTFÖY ALTINCI SERBEST (DÖVİZ) FON,19.06.2026,"47,749582",56087556.00,11,"2678157351,62"
NUH,NEO PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,358201",117760031.00,1308,"159941746,04"
NVB,NEO PORTFÖY İKİNCİ PARA PİYASASI (TL) FON,19.06.2026,"4,511971",1288823097.00,4983,"5815132418,33"
NVC,NEO PORTFÖY VENTO SERBEST FON,19.06.2026,"3,902191",18390447.00,96,"71763036,57"
NVK,INVEO PORTFÖY KATILIM SERBEST (DÖVİZ) FON,19.06.2026,"44,845245",924897.00,18,"41477232,82"
NVP,NUROL PORTFÖY İKİNCİ SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"65,542882",896094.00,1,"58732583,49"
NVT,NEO PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,19.06.2026,"4,368276",125835020.00,51,"549682142,38"
NVZ,NEO PORTFÖY ORSA SERBEST (DÖVİZ) FON,19.06.2026,"55,366515",13323910.00,330,"737698463,95"
NYH,NUROL PORTFÖY İAU SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"59,908236",17189834.00,1,"1029812633,30"
NZH,NEO PORTFÖY İKİNCİ DEĞİŞKEN FON,19.06.2026,"3,448463",174048138.00,327,"600198595,81"
NZT,NEO PORTFÖY PARA PİYASASI SERBEST FON,19.06.2026,"5,677504",1319848743.00,437,"7493445859,24"
NZU,NUROL PORTFÖY ZÜMRÜT KATILIM SERBEST (DÖVİZ) FON,19.06.2026,"49,005488",1066206.00,34,"52249944,85"
OAB,QNB PORTFÖY AYDOĞAN SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"73,046885",8758277.00,3,"639764849,27"
OBI,OYAK PORTFÖY İKİNCİ BORÇLANMA ARAÇLARI (TL) FONU,19.06.2026,"2,993829",80951012.00,485,"242353457,99"
OBN,AK PORTFÖY ONBEŞİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"55,961335",4940546.00,264,"276479551,44"
OBP,OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON,19.06.2026,"0,195825",182422737.00,833,"35722950,62"
OBR,AK PORTFÖY ONBİRİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"51,858624",914857202.00,11109,"47443235712,41"
OCM,QNB PORTFÖY SM SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"66,432261",7307323.00,2,"485441991,47"
OCN,QNB PORTFÖY SEFA SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"48,58864",2340705.00,4,"113731673,29"
OCT,QNB PORTFÖY DENİZ YILDIZI SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"70,794614",6377524.00,5,"451494349,24"
ODD,OYAK PORTFÖY DÖRDÜNCÜ SERBEST FON,19.06.2026,"10,456163",42628355.00,34,"445729037,85"
ODG,ONE PORTFÖY İKİNCİ DEĞİŞKEN FON,19.06.2026,"1,109643",85619054.00,37,"95006611,21"
ODN,AK PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) FON,19.06.2026,"55,018111",35615839.00,218,"1959516194,99"
ODP,OSMANLI PORTFÖY BİRİNCİ SERBEST FON,19.06.2026,"7,103474",44198718.00,185,"313964438,29"
ODS,OYAK PORTFÖY İKİNCİ SERBEST(DÖVİZ) FON,19.06.2026,"66,944008",1784290.00,122,"119447523,86"
ODV,AK PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,19.06.2026,"19,677236",88090896.00,4094,"1733385306,08"
OFA,OYAK PORTFÖY TÜRKİYE FİNANS KATILIM SERBEST (DÖVİZ-AVRO) FON,19.06.2026,"54,939292",4357100.00,136,"239375988,83"
OFB,OYAK PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,19.06.2026,"10,624718",89390662.00,13,"949750593,17"
OFI,OYAK PORTFÖY İKİNCİ FON SEPETİ FONU,19.06.2026,"3,880398",39155567.00,646,"151939171,15"
OFK,OYAK PORTFÖY TÜRKİYE FİNANS KATILIM SERBEST (DÖVİZ-ABD DOLARI) FON,19.06.2026,"50,069131",20681101.00,271,"1035484756,42"
OFO,QNB PORTFÖY JKDK SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"65,505327",31413804.00,1,"2057771490,07"
OFS,OYAK PORTFÖY BİRİNCİ FON SEPETİ FONU,19.06.2026,"7,832782",23305725.00,482,"182548662,01"
OGD,OYAK PORTFÖY ALTIN KATILIM FONU,19.06.2026,"11,111749",71411038.00,3274,"793501555,42"
OGF,OYAK PORTFÖY OYAK ÜYELERI İLE ÇALIŞANLARıNA YÖNELİK BORÇLANMA ARAÇLARI ÖZEL FONU,19.06.2026,"8,814117",14136748.00,434,"124602949,51"
OGV,QNB PORTFÖY HUNA SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"68,728284",4565931.00,1,"313808601,55"
OHB,OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"24,271275",61141685.00,1097,"1483986628,00"
OHI,PARDUS PORTFÖY ONUNCU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"0,064488",14713865347.00,45,"948873943,51"
OHK,OYAK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"2,749169",11469946.00,1205,"31532817,98"
OIL,OSMANLI PORTFÖY ALTIN FON SEPETİ FONU,19.06.2026,"3,709098",13034773.00,675,"48347251,13"
OIR,OSMANLI PORTFÖY DENGELİ FON SEPETİ FONU,19.06.2026,"4,870745",4956792.00,252,"24143270,57"
OIS,ASTRA PORTFÖY İKİNCİ SERBEST ÖZEL FON,19.06.2026,"3,240726",190643928.00,2,"617824817,15"
OJB,QNB PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"51,243707",552906135.00,7226,"28332959795,58"
OJH,ASTRA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"9,335255",2992793.00,30,"27938486,09"
OJK,QNB PORTFÖY ALTIN FONU,19.06.2026,"12,75981",3678387086.00,29247,"46935520160,28"
OJT,QNB PORTFÖY TEKNOLOJİ FON SEPETİ FONU,19.06.2026,"12,951827",375561708.00,11601,"4864210290,65"
OJU,QNB PORTFÖY UFUK SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"65,668753",847253.00,2,"55638048,04"
OJY,QNB PORTFÖY YALÇIN SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"74,072789",35722855.00,6,"2646091494,94"
OKD,OYAK PORTFÖY BİRİNCİ DEĞİŞKEN FON,19.06.2026,"0,594956",144763134.00,1021,"86127673,41"
OKF,OYAK PORTFÖY KAR PAYI ÖDEYEN BİRİNCİ SERBEST (TL) FON,19.06.2026,"4,425349",1772974341.00,12,"7846029951,80"
OKP,OYAK PORTFÖY BİRİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,19.06.2026,"6,052931",11304409.00,439,"68424813,25"
OKT,OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,19.06.2026,"0,153108",725454174.00,855,"111072804,79"
OLA,OSMANLI PORTFÖY İKİNCİ SERBEST (DÖVİZ- AVRO) FON,19.06.2026,"51,760332",382709.99,31,"19809196,28"
OLD,QNB PORTFÖY TEMİZ ENERJİ VE SU FON SEPETİ FONU,19.06.2026,"3,242926",51421570.00,5981,"166756328,92"
OLE,OSMANLI PORTFÖY BİRİNCİ FON SEPETİ FONU,19.06.2026,"4,739644",70583092.00,483,"334538708,83"
OMB,ASTRA PORTFÖY MAB SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"61,475005",2395251.00,3,"147248068,06"
OMC,QNB PORTFÖY ORKİDE SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"69,264159",5783616.00,2,"400597296,81"
OME,PARDUS PORTFÖY EVREN SERBEST FON,19.06.2026,"21,872184",3532286.00,70,"77258808,18"
OMG,AZİMUT PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,889613",801942166.00,715,"1515360491,62"
ONB,TEB PORTFÖY ALTERNATİF BANK SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"50,386443",116911506.00,592,"5890754953,64"
OND,QNB PORTFÖY KAR PAYI ÖDEYEN ONBİRİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"46,307369",73820000.01,634,"3418409981,40"
ONE,AKTİF PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,569993",22656910.54,717,"35571195,05"
ONF,AK PORTFÖY ONALTINCI SERBEST (DÖVİZ-POUND) FON,19.06.2026,"62,218728",43113752.00,714,"2682482817,73"
ONK,AK PORTFÖY ONİKİNCİ SERBEST (DÖVİZ-AVRO) FON,19.06.2026,"57,444695",1448202064.00,22335,"83191525720,26"
ONN,AKTİF PORTFÖY AKTİF ONİKS SERBEST (TL) FON,19.06.2026,"6,045982",218566619.00,652,"1321449873,38"
ONS,İŞ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"51,991444",2960405764.00,23320,"153915771607,23"
ONT,TEB PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) FON,19.06.2026,"50,815446",110328040.00,408,"5606368574,14"
ONY,TEB PORTFÖY ONYEDİNCİ SERBEST (DÖVİZ-POUND) FON,19.06.2026,"62,807715",35907990.00,731,"2255298796,45"
OPB,OSMANLI PORTFÖY BİRİNCİ DEĞİŞKEN FON,19.06.2026,"13,090973",3726517.00,427,"48783734,45"
OPD,OSMANLI PORTFÖY ANKA SERBEST FON,19.06.2026,"7,997232",7965806.00,23,"63704399,22"
OPF,OSMANLI PORTFÖY AGRESİF DEĞİŞKEN FON,19.06.2026,"3,180187",133796548.00,1187,"425498073,04"
OPH,OSMANLI PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),19.06.2026,"26,149351",36919887.00,2650,"965431076,12"
