Dışa Aktarım Tarihi:,16.06.2026 19:31:42
Toplam Kayıt Sayısı:,24155

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
RTD,RE-PIE PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,08.06.2026,"2,072695",15875794.00,457,"32905675,78"
RTG,ATA PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON,08.06.2026,"5,816378",48289853.00,5144,"280872036,25"
RTH,RE-PIE PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"5,890516",3137328.00,297,"18480481,92"
RTI,ALBARAKA PORTFÖY ALBARAKA TÜRK İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,08.06.2026,"3,128908",10967377256.00,53,"34315909491,10"
RTP,RE-PIE PORTFÖY BİRİNCİ SERBEST FON,08.06.2026,"12,619231",33113309.00,2019,"417864480,78"
RUH,RE-PIE PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"3,05464",10260916.00,14,"31343406,95"
RUT,BV PORTFÖY ROBOTİK VE UZAY TEKNOLOJİLERİ DEĞİŞKEN FON,08.06.2026,"2,458701",60858191.00,4592,"149632104,95"
RVI,ROTA PORTFÖY ONALTINCI SERBEST FON,08.06.2026,"1,267107",15019044.00,11,"19030739,80"
RVS,ROTA PORTFÖY ONBEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"2,82798",1554805481.00,19,"4396958394,83"
RYA,ALLBATROSS PORTFÖY ARYA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,230427",300626629.00,1,"369899080,94"
RYB,ROTA PORTFÖY YİRMİBİRİNCİ SERBEST (DÖVİZ) FON,08.06.2026,"46,728217",100035.00,11,"4674457,18"
RYD,ROTA PORTFÖY YİRMİDÖRDÜNCÜ SERBEST FON,08.06.2026,"1,559029",220975082.00,13,"344506499,82"
RYF,ROTA PORTFÖY YEDİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"13,059382",31747490.00,30,"414602606,40"
RYU,ROTA PORTFÖY YİRMİÜÇÜNCÜ SERBEST (DÖVİZ) FON,08.06.2026,"46,649798",5493601.00,48,"256275374,47"
RZR,ROTA PORTFÖY RZR SERBEST ÖZEL FON,08.06.2026,"4,350278",3538238.00,2,"15392319,72"
SAP,AK PORTFÖY ŞEKERBANK PARA PİYASASI (TL) FONU,08.06.2026,"1,710179",111354048.00,375,"190435409,10"
SAR,İŞ PORTFÖY SARDUNYA SERBEST (DÖVİZ) ÖZEL FON,08.06.2026,"50,014317",16963803.00,9,"848433029,18"
SAS,AK PORTFÖY SABANCI TOPLULUĞU ŞİRKETLERİ ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,554009",853927806.00,45432,"1327011273,98"
SAT,AZİMUT PORTFÖY RASAT HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"258,904752",7952624.00,4,"2058972142,85"
SBH,SPARTA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,858395",173238303.00,1139,"321945239,89"
SBI,STRATEJİ PORTFÖY BİRİNCİ SERBEST (TL) FON,08.06.2026,"3,995301",9446347.00,15,"37741000,26"
SBR,STRATEJİ PORTFÖY BİRİNCİ SERBEST FON,08.06.2026,"1,299467",11528980.00,25,"14981531,56"
SBS,STRATEJİ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,08.06.2026,"68,094199",3424595.00,1,"233195054,68"
SCZ,AK PORTFÖY SEKİZİNCİ SERBEST FON,08.06.2026,"1,444297",56380831.00,178,"81430681,29"
SDA,AK PORTFÖY 2026 SERBEST (DÖVİZ) FON,08.06.2026,"48,043855",127863768.00,1085,"6143068347,53"
SEH,A1 CAPİTAL PORTFÖY SANAYİ SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,303244",57783182.00,46,"75305596,72"
SER,AK PORTFÖY 2028 SERBEST (DÖVİZ) FON,08.06.2026,"55,0935",124279507.00,826,"6846992964,60"
SFA,STATECH PORTFÖY ALPHA HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"19,938963",51014912.00,16,"1017184449,01"
SFS,AZİMUT PORTFÖY AGRESİF FON SEPETİ FONU,08.06.2026,"1,339476",23076394.00,83,"30910284,31"
SGT,GARANTİ PORTFÖY SİBER GÜVENLİK TEKNOLOJİLERİ DEĞİŞKEN FON,08.06.2026,"1,778252",118739209.00,1470,"211148197,73"
SHE,TEB PORTFÖY ÖNCE KADIN DEĞİŞKEN FON,08.06.2026,"3,463251",15795139.00,701,"54702529,32"
SHI,PARDUS PORTFÖY SEKİZİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"0,939541",536944045.00,46,"504480795,43"
SHU,SPARTA PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,318886",170933492.00,20,"225441820,29"
SIA,SPARTA PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"0,880265",52006756.00,1,"45779726,47"
SIS,SPARTA PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,59062",33305816.00,11,"52976896,60"
SJP,STRATEJİ PORTFÖY KAR PAYI ÖDEYEN İKİNCİ SERBEST (DÖVİZ) FON,08.06.2026,"59,061786",5170341.00,29,"305369574,99"
SKL,TEB PORTFÖY ŞEKERBANK PARA PİYASASI (TL) FONU,08.06.2026,"1,880023",105017264.00,787,"197434886,38"
SKO,STRATEJİ PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,644581",182275145.00,4840,"299766199,81"
SKS,İŞ PORTFÖY ASKA SERBEST (DÖVİZ) ÖZEL FON,08.06.2026,"48,123463",25000000.00,3,"1203086576,90"
SKT,FİBA PORTFÖY ŞEKERBANK KISA VADELİ BORÇLANMA ARAÇLARI FONU,08.06.2026,"0,108384",342730041.00,2026,"37146564,95"
SKZ,NEO PORTFÖY SEKİZİNCİ SERBEST FON,08.06.2026,"0,951763",147515056.00,1271,"140399406,63"
SLF,ROTA PORTFÖY ŞEKERBANK PARA PİYASASI (TL) FONU,08.06.2026,"10,457558",113132216.00,6974,"1183086746,31"
SLG,QNB PORTFÖY ALGORİTMİK STRATEJİLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,301344",357421900.00,911,"465129003,19"
SLR,QNB PORTFÖY SOLARİS SERBEST ÖZEL FON,08.06.2026,"0,279194",3796699149.00,5,"1060015408,93"
SLS,ALLBATROSS PORTFÖY SELEN SERBEST FON,08.06.2026,"0,743853",602678.00,12,"448304,12"
SMP,İŞ PORTFÖY SOMPO SİGORTA KAR PAYI ÖDEYEN SERBEST (TL) ÖZEL FON,08.06.2026,"1,071068",1400000000.00,1,"1499494883,90"
SNY,ATLAS PORTFÖY SANAYİ SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"2,221582",535857022.00,679,"1190450561,59"
SOS,HEDEF PORTFÖY SAĞLIK SEKTÖRÜ DEĞİŞKEN FON,08.06.2026,"1,36185",8201062.00,160,"11168616,08"
SPA,AZIMUT PORTFÖY 6.0 SERBEST (DÖVIZ) FON,08.06.2026,"64,24714",43853095.00,206,"2817435952,50"
SPD,AZIMUT PORTFÖY BEG SERBEST (DÖVIZ) ÖZEL FON,08.06.2026,"77,669881",4234300.00,1,"328877575,13"
SPE,AZIMUT PORTFÖY 5.0 SERBEST (DÖVIZ) FON,08.06.2026,"101,685768",42008792.00,1233,"4271696278,73"
SPN,AZİMUT PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"9,41473",197637703.00,429,"1860705673,87"
SPP,SPARTA PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,08.06.2026,"1,469243",174973598.00,194,"257078746,84"
SPR,BV PORTFÖY SPOR ENDÜSTRİSİ DEĞİŞKEN FON,08.06.2026,"1,264058",10950098.00,171,"13841563,26"
SPT,AKTİF PORTFÖY KATILIM FON SEPETİ FONU,08.06.2026,"2,061996",56983271.00,948,"117499253,91"
SRA,AZİMUT PORTFÖY ASERVA SERBEST ÖZEL FON,08.06.2026,"14,847244",199256732.00,1,"2958413354,36"
SRE,AZİMUT PORTFÖY SİRİUS SERBEST (DÖVİZ) ÖZEL FON,08.06.2026,"60,630821",15651197.00,1,"948944916,88"
SRL,PARDUS PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,476785",37931093.00,309,"56016060,33"
SRO,AZİMUT PORTFÖY SKY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"25,953121",278754881.00,6,"7234559139,68"
SSD,İŞ PORTFÖY SET SERBEST (DÖVİZ) ÖZEL FON,08.06.2026,"52,581644",10332627.00,1,"543306512,72"
SSE,ATLAS PORTFÖY İKİNCİ SERBEST FON,08.06.2026,"0,004283",31371606465.00,11,"134378449,74"
SSF,INVEO PORTFÖY SEKİZİNCİ SERBEST FON,08.06.2026,"0,958542",1293647.00,15,"1240015,60"
SSK,DENİZ PORTFÖY SAĞLIK SEKTÖRÜ DEĞİŞKEN FON,08.06.2026,"1,548196",25677535.00,496,"39753862,84"
SSN,DENİZ PORTFÖY 880 SERBEST (DÖVİZ) ÖZEL FON,08.06.2026,"55,967949",13048469.00,4,"730296047,63"
SSO,AK PORTFÖY AK SANDIK SERBEST ÖZEL FON,08.06.2026,"13,712319",509878048.00,1,"6991610443,91"
SSS,YAPI KREDİ PORTFÖY SAVUNMA SANAYİİ ŞİRKETLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,375557",212860893.00,5177,"292802223,21"
SST,STRATEJİ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,08.06.2026,"1,518144",5900512.00,22,"8957828,83"
ST1,STRATEJİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"193,561214",3557667.66,2905,"688626469,99"
STI,ATLAS PORTFÖY SENTİMENT SERBEST FON,08.06.2026,"1,246639",105243353.00,89,"131200509,84"
STM,ALLBATROSS PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,08.06.2026,"4,726609",119351.00,12,"564125,56"
STS,STRATEJİ PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,08.06.2026,"81,70874",4890279.00,27,"399578534,30"
STZ,STRATEJİ PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"23,435825",22136994.00,83,"518798728,17"
SUA,ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON,08.06.2026,"0,553974",4566713033.00,1283,"2529839955,42"
SUB,ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON,08.06.2026,"0,388365",287229762.00,815,"111549869,89"
SUC,ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON,08.06.2026,"21,471746",24325811.00,552,"522317632,22"
SUR,EMAA BLUE PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,122685",184216337.00,103,"206816888,34"
SVB,STRATEJİ PORTFÖY AGRESİF DEĞİŞKEN FON,08.06.2026,"9,265409",30303077.00,1531,"280770394,84"
SVS,AZİMUT PORTFÖY SVS SERBEST ÖZEL FON,08.06.2026,"2,564542",650228781.00,1,"1667538970,23"
SVY,DENİZ PORTFÖY TTSVY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,860053",2120964892.00,2,"3945107860,70"
SYF,AZİMUT PORTFÖY KLM HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"258,860596",7831790.00,6,"2027341826,80"
SYL,AZİMUT PORTFÖY SYH HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"4321,432678",276806.00,1,"1196198493,89"
SYR,AZİMUT PORTFÖY 25.0 SERBEST (DÖVİZ) FON,08.06.2026,"48,062102",6309984.00,22,"303271092,83"
SYS,YAPI KREDİ PORTFÖY ŞUBAT 2028 KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,08.06.2026,"46,93513",36087615.00,123,"1693776903,12"
T3B,TERA PORTFÖY ÜÇÜNCÜ  HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN),08.06.2026,"0,123015",111248077308.00,26,"13685191218,66"
TAL,ATLAS PORTFÖY ALTIN KATILIM FONU,08.06.2026,"2,742875",13140750.00,787,"36043439,51"
TAO,TEB PORTFÖY ALARKO GRUBU DEĞİŞKEN ÖZEL FON,08.06.2026,"19,810484",52856435.00,1,"1047111544,64"
TAR,AK PORTFÖY TARIM VE GIDA TEKNOLOJİLERİ DEĞİŞKEN FON,08.06.2026,"2,331646",52065706.00,6690,"121398802,42"
TAU,İŞ PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"0,613615",3804897752.00,37244,"2334743786,82"
TAZ,AZİMUT PORTFÖY TAF HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"2,405668",471519068.00,2,"1134318293,02"
TB9,TEB PORTFÖY DOKUZUNCU SERBEST (DÖVİZ) FON,08.06.2026,"50,852464",815113655.00,11124,"41450537567,79"
TBP,İŞ PORTFÖY PRİVİA BANKACILIK FON SEPETİ ÖZEL FONU,08.06.2026,"0,263019",1669293485.00,202,"439056019,65"
TBT,TEB PORTFÖY BORÇLANMA ARAÇLARI FONU,08.06.2026,"50,477068",7671150.52,2617,"387217182,78"
TBV,İŞ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,08.06.2026,"0,379442",2953472069.00,7617,"1120670872,03"
TCA,ZİRAAT PORTFÖY ALTIN KATILIM FONU,08.06.2026,"0,782217",18772819541.44,48635,"14684415923,36"
TCB,TACİRLER PORTFÖY PARA PİYASASI FONU,08.06.2026,"0,21689",15168500588.00,4840,"3289888671,12"
TCC,TACİRLER PORTFÖY SERBEST ( DÖVİZ ) FON,08.06.2026,"0,076631",5661231908.00,366,"433828628,89"
TCD,TACİRLER PORTFÖY DEĞIŞKEN FON,08.06.2026,"46,225359",30575667.00,12401,"1413371175,60"
TCF,TEB PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,08.06.2026,"4,22258",1116400023.00,3219,"4714088173,89"
TCG,TEB PORTFÖY CEMAY SERBEST ÖZEL FON,08.06.2026,"1,273717",141657132.00,1,"180431154,13"
TCH,TACİRLER PORTFÖY TAÇ SERBEST FON,08.06.2026,"2,110225",125377486.00,64,"264574754,70"
TCI,TACİRLER PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,08.06.2026,"10,654234",129286838.00,16,"1377452188,60"
TCS,TACİRLER PORTFÖY SİRİUS HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"42,506016",33914298.00,45,"1441561688,89"
TDG,İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU,08.06.2026,"0,505398",1410651638.00,2168,"712940331,99"
TDP,TEB PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,08.06.2026,"57,062138",5459727.00,44,"311543697,11"
TE3,TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,08.06.2026,"38,175288",33877430.00,3333,"1293280656,39"
TE4,TEB PORTFÖY BİRİNCİ DEĞİŞKEN FON,08.06.2026,"6,069591",360480261.00,1638,"2187967674,46"
TEJ,AZİMUT PORTFÖY TEKNOLOJİ FON SEPETİ FONU,08.06.2026,"2,665667",250506521.00,1314,"667767050,23"
TFE,AKTİF PORTFÖY TÜRKİYE FİNANS ALA BANKACILIK KATILIM ÖZEL FONU,08.06.2026,"2,62693",14804019.00,111,"38889118,08"
TFF,TEB PORTFÖY AMERİKA TEKNOLOJİ YABANCI BYF FON SEPETİ FONU,08.06.2026,"41,855887",32424885.00,9105,"1357172319,10"
TFU,İŞ PORTFÖY TÜFEYE ENDEKSLİ BORÇLANMA ARAÇLARI (TL) FONU,08.06.2026,"1,210689",431198420.00,1910,"522047268,07"
TGA,GARANTİ PORTFÖY AGRESİF DEĞİŞKEN FON,08.06.2026,"0,461144",1801479495.00,6664,"830741414,96"
TGE,İŞ PORTFÖY EMTİA YABANCI BYF FON SEPETİ FONU,08.06.2026,"0,289815",13385560424.00,41909,"3879330034,16"
TGN,TEB PORTFÖY ING BANK PARA PİYASASI SERBEST (TL) ÖZEL FON,08.06.2026,"1,338837",1524402244.00,1961,"2040925902,42"
TGR,AK PORTFÖY TURİZM VE SEYAHAT SEKTÖRÜ DEĞİŞKEN FON,08.06.2026,"6,478349",17998915.00,5964,"116603244,09"
TGT,GARANTİ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,08.06.2026,"0,11095",30044559146.00,62006,"3333457847,08"
TGV,TACİRLER PORTFÖY KG SERBEST ÖZEL FON,08.06.2026,"17,556575",636256656.00,13,"11170487846,76"
TGZ,TACİRLER PORTFÖY SPİCA SERBEST (TL) FON,08.06.2026,"5,728852",181631745.00,12,"1040541402,74"
THD,TRIVE PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"2,712809",3374258.00,217,"9153717,31"
THF,TERA PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"2,188515",496060204.00,8269,"1085635017,67"
THG,TACİRLER PORTFÖY ODEABANK SERBEST ÖZEL FON,08.06.2026,"6,640231",25312694.00,187,"168082126,06"
THH,DENİZ PORTFÖY CCO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"127,919297",12758502.00,1,"1632058603,62"
THO,AZİMUT PORTFÖY 20.0 SERBEST (DÖVİZ) FON,08.06.2026,"47,890644",71703952.00,12,"3433948412,07"
THS,AZİMUT PORTFÖY AEB SERBEST (DÖVİZ) ÖZEL FON,08.06.2026,"60,385571",6561154.00,1,"396199033,06"
THT,TRİVE PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"0,214523",35137874.00,353,"7537874,25"
THV,ATA PORTFÖY BARBAROS HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"79,974845",45097900.00,20,"3606697572,16"
TI1,İŞ PORTFÖY PARA PİYASASI (TL) FONU,08.06.2026,"1540,558186",117536723.65,231270,"181072161809,66"
TI2,İŞ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"0,126044",29902559384.00,22138,"3769037894,50"
TI3,İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"0,115063",19591444304.00,23921,"2254255505,89"
TI4,İŞ PORTFÖY TEMKİNLİ DEĞİŞKEN FON,08.06.2026,"0,060388",32805050401.00,14695,"1981020353,93"
TI6,İŞ PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU,08.06.2026,"0,050273",14602704420.00,4664,"734119864,19"
TI7,İŞ PORTFÖY DENGELİ DEĞİŞKEN FON,08.06.2026,"73,506985",18141853.00,10292,"1333552922,41"
TIE,İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"0,714819",2527017373.00,18564,"1806360860,59"
TIL,İŞ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"1,36659",75021115.00,1881,"102523142,66"
TIP,TEB PORTFÖY ING BANK ÖZEL BANKACILIK VE PLATİNUM SERBEST (DÖVİZ) ÖZEL FON,08.06.2026,"47,741437",3355794.00,28,"160210428,49"
TIV,İŞ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,08.06.2026,"49,116829",387389893.11,112782,"19027363105,02"
TJB,TACİRLER PORTFÖY BDR SERBEST ÖZEL FON,08.06.2026,"9,320485",81702428.00,1,"761506288,63"
TJF,TEB PORTFÖY SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,08.06.2026,"5,22266",10966853.00,591,"57276143,55"
TJI,TEB PORTFÖY İKİNCİ FON SEPETİ FONU,08.06.2026,"6,142617",113505821.00,892,"697222837,75"
TJL,AZİMUT PORTFÖY TAYD HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"21,472313",67991041.00,4,"1459924888,89"
TJT,TEB PORTFÖY ALTINCI SERBEST (DÖVİZ-AVRO) FON,08.06.2026,"64,925437",34584017.00,1927,"2245382405,20"
TKF,TACİRLER PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"64,153243",15766253.00,4538,"1011456259,32"
TKH,AZIMUT PORTFÖY TKS SERBEST (TL) ÖZEL FON,08.06.2026,"2,211278",204245544.00,1,"451643670,81"
TKK,İŞ PORTFÖY KUMBARA HESABI FON SEPETİ ÖZEL FON,08.06.2026,"1,724118",1058164800.00,114565,"1824401031,92"
TKM,TEB PORTFÖY PARA PİYASASI (TL) FONU,08.06.2026,"0,199087",320184411777.00,495763,"63744455189,03"
TLE,AURA PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU,08.06.2026,"27,355114",21934698.00,1030,"600026154,86"
TLH,AURA PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"29,445502",4557510.00,417,"134198170,40"
TLK,AKTİF PORTFÖY PARA PİYASASI KATILIM (TL) FONU,08.06.2026,"1,63482",1906414695.00,917,"3116644793,49"
TLT,TEB PORTFÖY YAHŞİ SERBEST (DÖVİZ) ÖZEL FON,08.06.2026,"66,935043",5663669.00,1,"379097927,68"
TLU,TEB PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,08.06.2026,"51,013787",193615940.00,536,"9877082334,14"
TLV,TERA PORTFÖY PARA PİYASASI KATILIM (TL) FONU,08.06.2026,"1,260347",3594355488.00,9960,"4530134327,46"
TLY,TERA PORTFÖY BİRİNCİ SERBEST FON,08.06.2026,"5821,33936",26231831.00,83239,"152704390274,70"
TLZ,ATA PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),08.06.2026,"18,765194",3583587.00,877,"67246704,61"
TMC,İŞ PORTFÖY TEMA DEĞİŞKEN FON,08.06.2026,"0,151012",619316353.00,10853,"93524037,86"
TMG,İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU,08.06.2026,"1,357087",3397714059.00,34487,"4610993612,91"
TMH,ALLBATROSS PORTFÖY ATMACA HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),08.06.2026,"0,00",0.00,12,"0,00"
TMM,TERA PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,08.06.2026,"68,006957",13229555.00,1275,"899701776,15"
TMR,TEB PORTFÖY MAKRO SERBEST ÖZEL FON,08.06.2026,"7,183511",1228650000.00,1,"8826020608,69"
TMS,TACİRLER PORTFÖY MARATON SERBEST FON,08.06.2026,"1,863026",164818817.00,86,"307061814,08"
TMU,AZİMUT PORTFÖY TEMKİNLİ FON SEPETİ FONU,08.06.2026,"1,342556",66816302.00,105,"89704629,26"
TMV,TERA PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,08.06.2026,"5,861479",1898782101.00,3277,"11129671491,33"
TMZ,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK VE TARIM FON SEPETİ FONU,08.06.2026,"1,83601",29251684.00,2626,"53706377,70"
TNB,TEB PORTFÖY ING BANK KAR PAYI ÖDEYEN SERBEST (DÖVİZ) ÖZEL FON,08.06.2026,"48,094207",14590245.00,84,"701706265,94"
TND,İŞ PORTFÖY TTF TENİSE DESTEK DEĞİŞKEN FON,08.06.2026,"1,391914",119845490.00,420,"166814652,03"
TNF,TEB PORTFÖY ONUNCU SERBEST (TL) ÖZEL FON,08.06.2026,"3,924486",1216123947.00,3,"4772660926,14"
TNH,TACİRLER PORTFÖY REAL CAPİTAL SERBEST ÖZEL FON,08.06.2026,"12,474343",85000.00,2,"1060319,12"
TNI,TEB PORTFÖY ING BANK ÖZEL BANKACILIK VE PLATİNUM DEĞİŞKEN ÖZEL FON,08.06.2026,"10,471965",1039926317.00,3438,"10890071581,54"
TNK,TEB PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,08.06.2026,"31,299778",100910212.00,74660,"3158467233,70"
TNS,TACİRLER PORTFÖY NAR SERBEST FON,08.06.2026,"11,217978",28571938.00,29,"320519377,54"
TO8,TEB PORTFÖY ONSEKİZİNCİ SERBEST (DÖVİZ-AVRO) FON,08.06.2026,"54,189203",11549418.00,102,"625853758,43"
TOK,TEB PORTFÖY ONBİRİNCİ SERBEST (DÖVİZ - AVRO) FON,08.06.2026,"56,711546",405368837.00,7230,"22989093634,81"
TOT,TEB PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,08.06.2026,"882,656591",135634.00,760,"119718244,01"
TP1,TEB PORTFÖY UYUM SERBEST (DÖVİZ) ÖZEL FON,08.06.2026,"64,430486",5611179.00,1,"361530988,56"
TP2,TERA PORTFÖY PARA PİYASASI (TL) FONU,08.06.2026,"1,973559",78697124533.00,117927,"155313413938,84"
TPC,TEB PORTFÖY BİRİNCİ FON SEPETİ FONU,08.06.2026,"13,021142",543357191.00,15291,"7075131072,15"
TPE,İŞ PORTFÖY PY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) ÖZEL FONU,08.06.2026,"0,518624",4540484260.00,34,"2354804630,34"
TPF,TACİRLER PORTFÖY BORÇLANMA ARAÇLARI FONU,08.06.2026,"10,292102",12254248.00,537,"126121967,81"
TPJ,TEB PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,08.06.2026,"74,152653",31887689.00,1538,"2364556731,74"
TPL,TEB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,08.06.2026,"20,136763",30590326.01,1415,"615990135,50"
TPO,İŞ PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,08.06.2026,"0,166973",589535486.00,3,"98436410,07"
TPP,TEB PORTFÖY PUSULA SERBEST FON,08.06.2026,"71,547922",21873000.00,400,"1564967701,92"
