Dışa Aktarım Tarihi:,20.06.2026 11:19:42
Toplam Kayıt Sayısı:,6058

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
GAF,INVEO PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1,762956",121437476.00,1710,"214088920,06"
GAG,INVEO PORTFÖY BİRİNCİ SERBEST (DÖVIZ)  FON,18.06.2026,"17,377127",42747631.00,222,"742830993,40"
GAH,GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,18.06.2026,"12,08539",32988909.00,2914,"398683821,49"
GAJ,GARANTİ PORTFÖY YİRMİÜÇÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"61,147887",7935068.00,1,"485212639,98"
GAL,GARANTİ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,18.06.2026,"383,333607",163030201.00,56960,"62494954936,54"
GAN,INVEO PORTFÖY ALFON SERBEST FON,18.06.2026,"9,119492",2693060.00,11,"24559339,14"
GAS,GARANTİ PORTFÖY ÜÇÜNCÜ SERBEST(DÖVİZ) FON,18.06.2026,"0,305916",10589180871.00,2262,"3239396833,63"
GAU,GARANTİ PORTFÖY YİRMİNCİ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"63,727352",32380328.00,5,"2063512549,13"
GAV,GARANTİ PORTFÖY YİRMİİKİNCİ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"60,096666",3941000.00,1,"236840959,08"
GBC,AZİMUT PORTFÖY YABANCI HİSSE SENEDİ FONU,18.06.2026,"0,306546",824953522.48,1695,"252886085,55"
GBG,INVEO PORTFÖY G-20 ÜLKELERİ YABANCI HİSSE SENEDİ FONU,18.06.2026,"0,580485",349578024.00,3767,"202924816,65"
GBH,GARANTİ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"4,205885",521247561.00,2866,"2192307410,83"
GBJ,GARANTİ PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1,602904",495502323.00,1967,"794242698,80"
GBL,AZİMUT PYŞ KISA VADELİ BORÇLANMA ARAÇLARI FONU,18.06.2026,"0,812471",3637675427.97,1716,"2955503984,04"
GBN,GARANTİ PORTFÖY BEŞİNCİ (TL) SERBEST FON,18.06.2026,"6,425071",930476736.00,430,"5978379111,06"
GBP,GARANTİ PORTFÖY YİRMİALTINCI SERBEST (DÖVİZ-AVRO) ÖZEL FON,18.06.2026,"68,270981",54845570.00,2,"3744360884,68"
GBV,GARANTİ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ DEĞİŞKEN FON,18.06.2026,"13,813905",205184152.00,24233,"2834394332,13"
GBZ,AZİMUT PORTFÖY EMTİA FON SEPETİ FONU,18.06.2026,"3,396811",505010954.00,3589,"1715426575,37"
GCA,GARANTİ PORTFÖY HM SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"68,689331",11572355.00,2,"794897327,11"
GCC,GARANTİ PORTFÖY YİRMİSEKİZİNCİ SERBEST ÖZEL FON,18.06.2026,"5,690746",222060386.00,2,"1263689345,91"
GCD,ATLAS PORTFÖY UFUK HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"4,402906",139522567.00,13,"614304717,84"
GCI,GARANTİ PORTFÖY KARŞIYAKA SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"61,824343",3425896.00,3,"211803770,09"
GCZ,GARANTİ PORTFÖY ZM SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"58,967184",194715.00,1,"11481795,21"
GDJ,GARANTİ PORTFÖY DÖRTLÜ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"59,012341",8101428.00,4,"478084234,63"
GDP,GARANTİ PORTFÖY DOKUZUNCU SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"63,926189",23236050.00,1,"1485392134,57"
GEC,GARANTİ PORTFÖY SOYKAN SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"73,315142",1747672.00,2,"128130820,59"
GEI,INVEO PORTFÖY EVEREST SERBEST FON,18.06.2026,"82,042036",37166394.00,11,"3049206635,75"
GEZ,GARANTİ PORTFÖY ERN SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"58,41671",6634456.00,1,"387563092,03"
GFB,GARANTİ PORTFÖY MISIRLI SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"67,302176",6106057.00,4,"410950924,47"
GFD,GARANTİ PORTFÖY BAL SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"67,424355",1745578.00,2,"117694471,11"
GFI,GARANTİ PORTFÖY YKT SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"51,431545",31431227.00,3,"1616556563,94"
GFL,GARANTİ PORTFÖY MİA SERBEST ÖZEL FON,18.06.2026,"12,737687",29486927.00,1,"375595260,26"
GFN,GARANTİ PORTFÖY DAPEİ SERBEST  (DÖVİZ) ÖZEL FON,18.06.2026,"77,163551",11573436.00,3,"893047415,40"
GFY,GARANTİ PORTFÖY OL SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"67,233402",6069174.00,3,"408051213,01"
GGA,GARANTİ PORTFÖY YEDİNCİ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"64,478736",129079018.00,3,"8322851950,06"
GGC,AK PORTFÖY KIYI HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"5,213459",35132999.00,5,"183164457,53"
GGD,GARANTİ PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"63,180111",94613969.00,2,"5977721097,68"
GGK,INVEO PORTFÖY ALTIN FON,18.06.2026,"13,473197",195746649.00,12754,"2637333140,74"
GGM,GARANTİ PORTFÖY GMS SERBEST ÖZEL FON,18.06.2026,"7,911594",342290935.00,1,"2708066992,83"
GGN,GARANTİ PORTFÖY AYDOĞAN SERBEST(DÖVİZ) ÖZEL FON,18.06.2026,"66,129593",6963426.00,4,"460488529,77"
GGP,GARANTİ PORTFÖY ALTINCI SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"16,763131",6927.00,1,"116118,21"
GGR,GARANTİ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"65,334309",23682480.00,3,"1547278475,10"
GHS,GARANTİ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"39,837391",76089051.00,15059,"3031189294,01"
GID,GARANTİ PORTFÖY İNŞAAT SEKTÖRÜ DEĞİŞKEN FON,18.06.2026,"1,701321",31128770.00,2146,"52960027,93"
GIE,GARANTİ PORTFÖY GARANTİ BBVA İKLİM ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"3,598645",24289961.00,4952,"87410946,67"
GIH,ALLBATROSS PORTFÖY GIDA VE İÇECEK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"2,459359",6509324.00,769,"16008766,94"
GJA,GARANTİ PORTFÖY ONYEDİNCİ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"63,812085",14263356.00,3,"910174479,71"
GJB,INVEO PORTFÖY BİRİNCİ FON SEPETİ FONU,18.06.2026,"10,810892",7720387.00,1050,"83464267,40"
GJD,GARANTİ PORTFÖY ORTAS SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"61,322757",6402362.00,3,"392610486,15"
GJE,GARANTİ PORTFÖY ECZ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"61,384835",2316713.00,2,"142211044,65"
GJF,GARANTİ PORTFÖY BEREKET SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"61,703795",3731444.00,2,"230244254,47"
GJH,GARANTİ PORTFÖY PARA PİYASASI SERBEST (TL) FON,18.06.2026,"3,676849",38489409396.00,25834,"141519750239,35"
GJM,GLOBAL MD PORTFÖY ADA SERBEST FON,18.06.2026,"39,458048",10798626.00,65,"426092703,27"
GJO,GARANTİ PORTFÖY ONALTINCI SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"57,663198",9779449.00,1,"563914302,80"
GKE,GARANTİ PORTFÖY KAR PAYI ÖDEYEN EKİM 2025 SERBEST (DÖVİZ) FON,18.06.2026,"0,00",0.00,0,"0,01"
GKF,GLOBAL MD PORTFÖY KATILIM FONU,18.06.2026,"4,995338",8333295.00,754,"41627626,99"
GKG,GARANTİ PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1,366097",34230736.00,1697,"46762504,53"
GKH,GARANTİ PORTFÖY PARA PİYASASI KATILIM SERBEST (TL) FON,18.06.2026,"4,194912",1556121713.00,1888,"6527793618,98"
GKK,GARANTİ PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"63,360591",30617607.00,2,"1939949686,30"
GKL,GARANTİ PORTFÖY YF HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"15,423279",56249207.00,4,"867547186,14"
GKM,GARANTİ PORTFÖY KAR PAYI ÖDEYEN EKİM 2026 SERBEST (DÖVİZ) FON,18.06.2026,"46,906474",2703620.00,14,"126817280,74"
GKO,GARANTİ PORTFÖY KAR PAYI ÖDEYEN OCAK 2026 SERBEST (DÖVİZ) FON,18.06.2026,"0,00",0.00,0,"0,01"
GKV,GARANTİ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"8,309595",46912627.00,4363,"389824924,79"
GL1,AZİMUT PYŞ BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1460,985771",872405.00,937,"1274571291,95"
GLC,AKTİF PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,18.06.2026,"4,248511",3848803.00,74,"16351681,03"
GLG,AKTİF PORTFÖY CAPİTAL HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"8,217985",5221280.00,487,"42908398,70"
GLM,ATLAS PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,18.06.2026,"0,464746",10132926.00,11,"4709237,90"
GLP,GARANTİ PORTFÖY PRUVA SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"65,353492",8202021.00,4,"536030710,11"
GLS,AZİMUT PORTFÖY  KİRA SERTİFİKALARI (SUKUK) KATILIM FONU,18.06.2026,"0,159761",3531281621.00,1389,"564162559,20"
GLV,GLOBAL MD PORTFÖY NEHİR SERBEST FON,18.06.2026,"8,719331",12108653.00,26,"105579353,49"
GMA,AZİMUT PORTFÖY BİRİNCİ DEĞİŞKEN FON,18.06.2026,"2,017666",1306525482.56,1550,"2636131657,21"
GMC,TEB PORTFÖY GÜMÜŞ FON SEPETİ FONU,18.06.2026,"8,233422",567320806.00,23066,"4670991659,06"
GMD,GLOBAL MD PORTFÖY BİRİNCİ FON SEPETİ FONU,18.06.2026,"2,710998",1226248.00,121,"3324356,09"
GME,İŞ PORTFÖY EGE SERBEST ÖZEL FON,18.06.2026,"27,126708",14109179.00,2,"382735579,28"
GMI,AK PORTFÖY GÜMÜŞ SERBEST FON,18.06.2026,"1,428575",477723128.00,5589,"682463237,04"
GMM,GARANTİ PORTFÖY KAR PAYI ÖDEYEN MART 2027 SERBEST (DÖVİZ) FON,18.06.2026,"46,662194",9319495.00,27,"434868087,01"
GMN,GLOBAL MD PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,18.06.2026,"1,273466",47437316.00,28,"60409819,97"
GMO,AZİMUT PORTFÖY G MOBİLİTE HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"3,043588",795934932.00,4,"2422498127,78"
GMP,GARANTİ PORTFÖY GM SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"60,332968",26134600.00,1,"1576777996,23"
GMR,INVEO PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1,455457",149414040.00,4983,"217465734,78"
GMV,GARANTİ PORTFÖY OCAK 2026 SERBEST (DÖVİZ-ABD DOLARI) FON,18.06.2026,"0,00",0.00,0,"0,01"
GMZ,İŞ PORTFÖY MZ SERBEST ÖZEL FON,18.06.2026,"13,251487",27222587.79,2,"360739773,16"
GNH,GLOBAL MD PORTFÖY ALGORİTMİK MODEL HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1,533639",4971583.00,205,"7624614,07"
GNK,AZİMUT PORTFÖY SARPAY SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"66,205097",6855572.00,1,"453873810,82"
GNL,GARANTİ PORTFÖY UNL SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"58,400594",29503654.00,4,"1723030918,00"
GNP,GARANTİ PORTFÖY NEMA PARA PİYASASI (TL) FONU,18.06.2026,"1,377724",1670410109.00,6179,"2301363842,78"
GNS,GARANTİ PORTFÖY ENERJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1,616235",48041773.00,1555,"77646802,67"
GNZ,AK PORTFÖY ING Z KUŞAĞI FON SEPETİ ÖZEL FONU,18.06.2026,"1,524909",1309724.00,588,"1997210,25"
GO1,ONE PORTFÖY BİRİNCİ FON SEPETİ FONU,18.06.2026,"4,514364",21595573.00,878,"97490286,55"
GO2,ONE PORTFÖY KATILIM FON SEPETİ FONU,18.06.2026,"4,767006",6029445.00,528,"28742397,68"
GO3,ONE PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,18.06.2026,"4,851046",9553348.00,538,"46343728,94"
GO4,ONE PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU,18.06.2026,"5,233113",11439835.00,861,"59865947,10"
GO6,ONE PORTFÖY PARA PİYASASI (TL) FONU,18.06.2026,"3,964142",1405638610.00,4222,"5572151166,83"
GO9,ONE PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"2,612612",167786149.00,1803,"438360098,76"
GOF,GARANTİ PORTFÖY OTUZİKİNCİ SERBEST (DÖVİZ) FON,18.06.2026,"52,097311",6638811.00,278,"345864199,28"
GOH,GARANTİ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"16,67848",40843038.00,8916,"681199785,22"
GOL,GARANTİ PORTFÖY ALTIN KATILIM FONU,18.06.2026,"2,723988",1867618720.00,12701,"5087370933,82"
GOP,GOLDEN GLOBAL PORTFÖY PARA PİYASASI KATILIM FONU,18.06.2026,"1,133995",983900323.00,840,"1115738073,75"
GP1,AZİMUT PORTFÖY AEB SERBEST (TL) ÖZEL FON,18.06.2026,"3,944795",45717875.00,1,"180347642,23"
GP3,GARANTİ PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ-AVRO) FON,18.06.2026,"61,393479",7014694.00,338,"430656468,29"
GPA,GARANTİ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU,18.06.2026,"22,383411",35104113.00,5539,"785749793,51"
GPB,GARANTİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,18.06.2026,"11,469863",106113286.00,9663,"1217104800,63"
GPC,GARANTİ PORTFÖY İKİNCİ SERBEST ( DÖVİZ ) FON,18.06.2026,"69,398949",98217507.00,3727,"6816191732,48"
GPF,GARANTİ PORTFÖY ÇOKLU VARLIK KATILIM FONU,18.06.2026,"8,653766",77475453.00,3033,"670454404,06"
GPG,INVEO PORTFÖY BİRİNCİ DEĞİŞKEN FON,18.06.2026,"15,926177",59556491.00,2745,"948507197,75"
GPH,GARANTİ PORTFÖY ONSEKİZİNCİ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"43,885619",58637.00,1,"2573321,02"
GPI,GARANTİ PORTFÖY İKİNCİ DEĞİŞKEN FON,18.06.2026,"17,668351",42629684.00,2925,"753196200,64"
GPJ,GARANTİ PORTFÖY PORTAKAL SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"55,637545",16013894.00,2,"890973750,52"
GPL,GARANTİ PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,18.06.2026,"51,089764",1953103297.00,38353,"99783586672,60"
GPM,GARANTİ PORTFÖY MİB SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"59,545233",20837078.00,2,"1240748665,14"
GPN,GARANTİ PORTFÖY PARA PİYASASI KATILIM (TL) FONU,18.06.2026,"1,298676",1608091243.00,2938,"2088389312,08"
GPT,AKTİF PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON,18.06.2026,"2,851837",43021120.00,3357,"122689240,29"
GPU,GARANTİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,18.06.2026,"20,470331",17767733.00,2613,"363711379,13"
GPV,YAPI KREDİ PORTFÖY URLA SERBEST (DÖVİZ-AVRO) ÖZEL FON,18.06.2026,"64,634808",8630260.00,1,"557815199,23"
GPZ,GARANTİ PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU,18.06.2026,"1,830462",1869619195.00,157,"3422267033,39"
GRL,QNB PORTFÖY AGRESİF SERBEST FON,18.06.2026,"1,740866",422075151.00,319,"734776283,48"
GRO,GARANTİ PORTFÖY OTUZUNCU SERBEST (DÖVİZ) FON,18.06.2026,"52,03997",3632339152.00,26999,"189026818774,06"
GRT,GARANTİ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1,750748",92722350.00,2281,"162333490,66"
GSE,AZİMUT PORTFÖY 7.0 SERBEST (DÖVİZ) FON,18.06.2026,"62,167748",24294159.00,119,"1510313150,33"
GSG,AZİMUT PORTFÖY GÜREL SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"68,432924",1232892.00,1,"84370405,00"
GSL,AZİMUT PORTFÖY GIPTA SERBEST ÖZEL FON,18.06.2026,"3,215733",96743053.00,1,"311099819,00"
GSO,GARANTİ PORTFÖY ÖPY SERBEST ÖZEL FON,18.06.2026,"14,287041",22904394.00,5,"327236018,27"
GSP,AZİMUT PYŞ KAR PAYI ÖDEYEN HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"0,568818",6825576862.00,14521,"3882511306,89"
GSR,GARANTİ PORTFÖY EGL SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"54,682293",4643160.00,2,"253898635,08"
GSU,GARANTİ PORTFÖY KAR PAYI ÖDEYEN ŞUBAT 2026 SERBEST (DÖVİZ) FON,18.06.2026,"0,00",0.00,0,"0,01"
GTA,GARANTİ PORTFÖY ALTIN FONU,18.06.2026,"1,548736",16239739263.00,78649,"25151073603,35"
GTF,AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU,18.06.2026,"14,261299",10413786.20,546,"148514115,22"
GTH,GARANTİ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1,365919",7883954.00,409,"10768844,34"
GTK,GARANTİ PORTFÖY KAMU BORÇLANMA ARAÇLARI ÖZEL FONU,18.06.2026,"6,660455",4029467144.00,1,"26838085878,36"
GTL,GARANTİ PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,18.06.2026,"0,125903",1252432161360.00,330476,"157685429858,92"
GTM,GARANTİ PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"7,849075",125279048.00,14359,"983324592,93"
GTN,GARANTİ PORTFÖY GTH SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"50,203369",28012535.00,2,"1406323621,74"
GTY,GARANTİ PORTFÖY TREND SERBEST FON,18.06.2026,"6,19694",75368481.00,580,"467053947,13"
GTZ,GARANTİ PORTFÖY GÜMÜŞ FON SEPETİ FONU,18.06.2026,"12,325789",1156671455.00,67191,"14256888774,15"
GUA,GARANTİ PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI ÖZEL FON,18.06.2026,"5,689126",341860798.00,1,"1944889321,85"
GUB,GARANTİ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,18.06.2026,"2,400394",1096896545.00,5020,"2632984234,62"
GUC,GARANTİ PORTFÖY ÜÇÜNCÜ PARA PİYASASI SERBEST (TL) ÖZEL FON,18.06.2026,"1,367699",4800757572.00,1,"6565989264,07"
GUF,İŞ PORTFÖY GÜMÜŞ FON SEPETİ FONU,18.06.2026,"0,955011",103314129.00,1638,"98666118,50"
GUH,GARANTİ PORTFÖY YABANCI TEKNOLOJİ HİSSE SENEDİ FONU,18.06.2026,"0,460598",10892754702.00,38326,"5017180528,17"
GUK,GARANTİ PORTFÖY GÜMÜŞ KATILIM SERBEST FON,18.06.2026,"1,486023",824312767.00,2994,"1224947665,95"
GUM,AK PORTFÖY GÜMÜŞ FON SEPETI FONU,18.06.2026,"13,082729",563865794.00,55988,"7376903375,61"
GUV,GARANTİ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,18.06.2026,"1,681271",350780548.00,1879,"589757200,70"
GVA,GARANTİ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇLAR DEĞİŞKEN FON,18.06.2026,"4,420901",27146401.00,3681,"120011558,63"
GVB,GARANTİ PORTFÖY ACE SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,18.06.2026,"65,061514",52499640.00,3,"3415706043,77"
GVC,GARANTİ PORTFÖY ERG SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"61,801734",4739268.00,1,"292894979,18"
GVD,GARANTİ PORTFÖY KARABAĞLI SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"18,509597",22115.00,1,"409339,74"
GVI,GARANTİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,18.06.2026,"5,572131",231724820.00,5058,"1291200963,14"
GVL,GARANTİ  PORTFÖY ZYT SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"63,942643",7872114.00,3,"503363774,17"
GVZ,GARANTİ PORTFÖY ACE SERBEST (DÖVİZ-AVRO) ÖZEL FON,18.06.2026,"70,415903",5533354.00,2,"389636116,47"
GYC,GARANTİ PORTFÖY YİRMİBEŞİNCİ SERBEST ÖZEL FON,18.06.2026,"3,854938",5020082762.00,1,"19352107236,79"
GYG,GARANTİ PORTFÖY TEKOS SERBEST (DÖVİZ-AVRO) ÖZEL FON,18.06.2026,"68,909274",7208316.00,4,"496719823,23"
GYK,INVEO PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU,18.06.2026,"0,107277",717666716.00,276,"76988862,82"
GYL,INVEO PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,18.06.2026,"13,643454",65224294.43,7644,"889884644,85"
GYN,GARANTİ PORTFÖY HCR SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"64,612829",20613565.00,1,"1331900745,49"
GYR,GARANTİ PORTFÖY TEKOS SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,18.06.2026,"60,624815",9528055.00,5,"577636568,21"
GZB,GARANTİ PORTFÖY ÖPY İKİNCİ SERBEST ÖZEL FON,18.06.2026,"7,064907",190000000.00,1,"1342332388,28"
GZD,GARANTİ PORTFÖY ONÜCÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"59,402122",876698.00,3,"52077721,36"
GZE,GARANTİ PORTFÖY EMTİA SERBEST FON,18.06.2026,"7,093234",218031180.00,4767,"1546546187,02"
GZG,GARANTİ PORTFÖY SAĞLIK VE GENETİK TEKNOLOJİLERİ DEĞİŞKEN FON,18.06.2026,"6,509771",25711356.00,1719,"167375034,44"
GZH,GARANTİ PORTFÖY TEMİZ ENERJİ DEĞİŞKEN FON,18.06.2026,"5,213532",101878266.00,8276,"531145640,36"
GZJ,GARANTİ PORTFÖY İKİNCİ FON SEPETİ FONU,18.06.2026,"8,482418",220922039.00,5612,"1873953113,89"
GZL,GARANTİ PORTFÖY TARIM VE GIDA SEKTÖRÜ DEĞİŞKEN FON,18.06.2026,"5,355271",61968998.00,5979,"331860749,74"
GZM,GLOBAL MD PORTFÖY DURU SERBEST FON,18.06.2026,"9,248186",60626596.00,822,"560686031,74"
GZN,GLOBAL MD PORTFÖY BOĞAZİÇİ SERBEST FON,18.06.2026,"47,750039",7957977.00,1217,"379993710,79"
GZO,GARANTİ PORTFÖY ÖZM SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"67,300395",1397848.00,1,"94075722,50"
GZP,GARANTİ PORTFÖY BİRİNCİ FON SEPETİ FONU,18.06.2026,"7,34655",582368901.00,9783,"4278402214,05"
GZR,GARANTİ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"11,768854",91712069.00,2118,"1079345972,87"
GZU,GARANTİ PORTFÖY EKE SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"65,100871",6829649.00,2,"444616097,36"
GZV,GARANTİ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,18.06.2026,"8,4816",11775422.00,1406,"99874416,20"
GZY,GARANTİ PORTFÖY TURİZM VE SEYAHAT SEKTÖRÜ DEĞİŞKEN FON,18.06.2026,"7,802025",9433531.00,2353,"73600642,60"
GZZ,GARANTİ PORTFÖY FİNANSAL TEKNOLOJİLER DEĞİŞKEN FON,18.06.2026,"6,896793",10267787.00,1242,"70814801,24"
HAE,HSBC PORTFÖY EKİM 2026 SERBEST (DÖVİZ) FON,18.06.2026,"53,885456",51342612.00,1216,"2766620058,76"
HAG,GARANTİ PORTFÖY EKİM 2026 SERBEST (DÖVİZ-ABD DOLARI) FON,18.06.2026,"59,654959",6827204.00,45,"407276575,46"
HAI,AHLATCI PORTFÖY ALTIN FONU,18.06.2026,"0,998351",7382641.00,143,"7370466,18"
HAM,HEDEF PORTFÖY ALTIN KATILIM FONU,18.06.2026,"3,006182",570993162.00,8218,"1716509253,75"
HAR,BV PORTFÖY HARMONY SERBEST FON,18.06.2026,"1,018406",38941811.00,76,"39658568,32"
HAT,HEDEF PORTFÖY ATLAS İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1,85027",2978802.00,102,"5511587,52"
HB1,ZİRAAT PORTFÖY HALKBANK SERBEST (DÖVİZ-AMERİKAN DOLARI) FON,18.06.2026,"48,523927",388853327.00,312,"18868690292,08"
HB2,ZİRAAT PORTFÖY HALKBANK SERBEST (DÖVİZ-AVRO) FON,18.06.2026,"55,546617",215749411.00,180,"11984149892,66"
HBF,HSBC PORTFÖY ALTIN FONU,18.06.2026,"49,33159",132210978.00,11873,"6522177806,22"
HBJ,HAS PORTFÖY BİRİNCİ SERBEST FON,18.06.2026,"2,111749",100000.00,1,"211174,85"
HBN,HSBC PORTFÖY BİRİNCİ FON SEPETİ FONU,18.06.2026,"4,195427",141259930.00,1198,"592645669,73"
