Dışa Aktarım Tarihi:,24.06.2026 10:48:57
Toplam Kayıt Sayısı:,6067

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
GBC,AZİMUT PORTFÖY YABANCI HİSSE SENEDİ FONU,23.06.2026,"0,311499",821325866.48,1699,"255842519,60"
GBG,INVEO PORTFÖY G-20 ÜLKELERİ YABANCI HİSSE SENEDİ FONU,23.06.2026,"0,591457",351354403.00,3794,"207811135,38"
GBH,GARANTİ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"4,270293",525041130.00,2877,"2242079317,42"
GBJ,GARANTİ PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,665279",481032151.00,1956,"801052936,33"
GBL,AZİMUT PYŞ KISA VADELİ BORÇLANMA ARAÇLARI FONU,23.06.2026,"0,816745",3225216625.97,1703,"2634180934,15"
GBN,GARANTİ PORTFÖY BEŞİNCİ (TL) SERBEST FON,23.06.2026,"6,458809",929140145.00,425,"6001138865,96"
GBP,GARANTİ PORTFÖY YİRMİALTINCI SERBEST (DÖVİZ-AVRO) ÖZEL FON,23.06.2026,"67,664545",54845570.00,2,"3711100561,44"
GBV,GARANTİ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ DEĞİŞKEN FON,23.06.2026,"14,217226",205005328.00,24225,"2914607079,49"
GBZ,AZİMUT PORTFÖY EMTİA FON SEPETİ FONU,23.06.2026,"3,346686",492177311.00,3577,"1647163006,79"
GCA,GARANTİ PORTFÖY HM SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"68,051142",11572355.00,2,"787511975,74"
GCC,GARANTİ PORTFÖY YİRMİSEKİZİNCİ SERBEST ÖZEL FON,23.06.2026,"5,685703",222060386.00,2,"1262569342,72"
GCD,ATLAS PORTFÖY UFUK HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"3,656389",139522567.00,13,"510148843,33"
GCI,GARANTİ PORTFÖY KARŞIYAKA SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"62,060074",3425896.00,3,"212611360,41"
GCZ,GARANTİ PORTFÖY ZM SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"59,157798",194715.00,1,"11518910,70"
GDJ,GARANTİ PORTFÖY DÖRTLÜ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"59,220369",8101428.00,4,"479769556,55"
GDP,GARANTİ PORTFÖY DOKUZUNCU SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"64,035611",23236050.00,1,"1487934651,18"
GEC,GARANTİ PORTFÖY SOYKAN SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"73,555795",1747672.00,2,"128551402,81"
GEI,INVEO PORTFÖY EVEREST SERBEST FON,23.06.2026,"72,344841",37166394.00,11,"2688796848,12"
GEZ,GARANTİ PORTFÖY ERN SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"58,64685",6634456.00,1,"389089947,64"
GFB,GARANTİ PORTFÖY MISIRLI SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"67,522467",6106057.00,4,"412296029,28"
GFD,GARANTİ PORTFÖY BAL SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"67,626064",1745578.00,2,"118046569,23"
GFI,GARANTİ PORTFÖY YKT SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"51,566658",31431227.00,3,"1620803336,57"
GFL,GARANTİ PORTFÖY MİA SERBEST ÖZEL FON,23.06.2026,"13,048212",29486927.00,1,"384751689,19"
GFN,GARANTİ PORTFÖY DAPEİ SERBEST  (DÖVİZ) ÖZEL FON,23.06.2026,"77,443442",11573436.00,3,"896286721,32"
GFY,GARANTİ PORTFÖY OL SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"67,568483",6000494.00,3,"405444276,29"
GGA,GARANTİ PORTFÖY YEDİNCİ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"64,719321",129079018.00,3,"8353906401,41"
GGC,AK PORTFÖY KIYI HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"5,277429",35132999.00,5,"185411918,21"
GGD,GARANTİ PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"63,405253",94613969.00,2,"5999022600,81"
GGK,INVEO PORTFÖY ALTIN FON,23.06.2026,"13,091664",195043429.00,12736,"2553443115,34"
GGM,GARANTİ PORTFÖY GMS SERBEST ÖZEL FON,23.06.2026,"7,954588",342290935.00,1,"2722783385,80"
GGN,GARANTİ PORTFÖY AYDOĞAN SERBEST(DÖVİZ) ÖZEL FON,23.06.2026,"66,445848",6963426.00,4,"462690744,29"
GGP,GARANTİ PORTFÖY ALTINCI SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"16,652028",6927.00,1,"115348,60"
GGR,GARANTİ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"65,562236",23682480.00,3,"1552676338,91"
GHS,GARANTİ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"40,395362",76094796.00,15031,"3073876862,25"
GID,GARANTİ PORTFÖY İNŞAAT SEKTÖRÜ DEĞİŞKEN FON,23.06.2026,"1,698425",30531226.00,2121,"51855002,73"
GIE,GARANTİ PORTFÖY GARANTİ BBVA İKLİM ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"3,638286",23779663.00,4933,"86517215,96"
GIH,ALLBATROSS PORTFÖY GIDA VE İÇECEK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"2,46547",6379870.00,764,"15729380,94"
GJA,GARANTİ PORTFÖY ONYEDİNCİ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"64,081652",14263356.00,3,"914019412,96"
GJB,INVEO PORTFÖY BİRİNCİ FON SEPETİ FONU,23.06.2026,"10,922777",7779828.00,1050,"84977329,32"
GJD,GARANTİ PORTFÖY ORTAS SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"61,558167",6402362.00,3,"394117671,62"
GJE,GARANTİ PORTFÖY ECZ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"61,530851",2316713.00,2,"142549322,45"
GJF,GARANTİ PORTFÖY BEREKET SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"61,906647",3731444.00,2,"231001186,15"
GJH,GARANTİ PORTFÖY PARA PİYASASI SERBEST (TL) FON,23.06.2026,"3,696518",26360808114.00,25529,"97443214009,85"
GJM,GLOBAL MD PORTFÖY ADA SERBEST FON,23.06.2026,"39,549736",10786482.00,64,"426602515,17"
GJO,GARANTİ PORTFÖY ONALTINCI SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"57,790185",9779449.00,1,"565156162,71"
GKE,GARANTİ PORTFÖY KAR PAYI ÖDEYEN EKİM 2025 SERBEST (DÖVİZ) FON,23.06.2026,"0,00",0.00,0,"0,01"
GKF,GLOBAL MD PORTFÖY KATILIM FONU,23.06.2026,"4,983116",8327309.00,748,"41495949,94"
GKG,GARANTİ PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,375205",34654981.00,1702,"47657707,92"
GKH,GARANTİ PORTFÖY PARA PİYASASI KATILIM SERBEST (TL) FON,23.06.2026,"4,216727",1551620062.00,1885,"6542758083,52"
GKK,GARANTİ PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"63,637104",30617607.00,2,"1948415826,68"
GKL,GARANTİ PORTFÖY YF HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"15,644869",56249207.00,4,"880011490,06"
GKM,GARANTİ PORTFÖY KAR PAYI ÖDEYEN EKİM 2026 SERBEST (DÖVİZ) FON,23.06.2026,"47,082806",2703620.00,14,"127294017,18"
GKO,GARANTİ PORTFÖY KAR PAYI ÖDEYEN OCAK 2026 SERBEST (DÖVİZ) FON,23.06.2026,"0,00",0.00,0,"0,01"
GKV,GARANTİ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"8,357499",46478029.00,4321,"388440057,76"
GL1,AZİMUT PYŞ BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1493,097169",872207.00,941,"1302289802,60"
GLC,AKTİF PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,23.06.2026,"4,229188",3852323.00,74,"16292196,94"
GLG,AKTİF PORTFÖY CAPİTAL HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"8,215311",5104857.00,462,"41937987,77"
GLM,ATLAS PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,23.06.2026,"0,471236",10132926.00,11,"4775000,75"
GLP,GARANTİ PORTFÖY PRUVA SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"65,622842",8202021.00,4,"538239931,73"
GLS,AZİMUT PORTFÖY  KİRA SERTİFİKALARI (SUKUK) KATILIM FONU,23.06.2026,"0,160575",3529030881.00,1387,"566675539,47"
GLV,GLOBAL MD PORTFÖY NEHİR SERBEST FON,23.06.2026,"8,826241",11984981.00,25,"105782324,95"
GMA,AZİMUT PORTFÖY BİRİNCİ DEĞİŞKEN FON,23.06.2026,"2,016914",1287878969.56,1549,"2597540859,34"
GMC,TEB PORTFÖY GÜMÜŞ FON SEPETİ FONU,23.06.2026,"7,756282",566196108.00,22999,"4391576937,52"
GMD,GLOBAL MD PORTFÖY BİRİNCİ FON SEPETİ FONU,23.06.2026,"2,738245",1225016.00,120,"3354394,08"
GME,İŞ PORTFÖY EGE SERBEST ÖZEL FON,23.06.2026,"27,195358",14109179.00,2,"383704178,62"
GMI,AK PORTFÖY GÜMÜŞ SERBEST FON,23.06.2026,"1,401216",474006591.00,5562,"664185629,09"
GMM,GARANTİ PORTFÖY KAR PAYI ÖDEYEN MART 2027 SERBEST (DÖVİZ) FON,23.06.2026,"46,83981",9319495.00,27,"436523372,43"
GMN,GLOBAL MD PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,23.06.2026,"1,280363",47433202.00,28,"60731737,88"
GMO,AZİMUT PORTFÖY G MOBİLİTE HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"2,973794",795934932.00,4,"2366946360,17"
GMP,GARANTİ PORTFÖY GM SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"60,300418",26134600.00,1,"1575927316,97"
GMR,INVEO PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,471135",148070389.00,4965,"217831484,63"
GMV,GARANTİ PORTFÖY OCAK 2026 SERBEST (DÖVİZ-ABD DOLARI) FON,23.06.2026,"0,00",0.00,0,"0,01"
GMZ,İŞ PORTFÖY MZ SERBEST ÖZEL FON,23.06.2026,"13,231019",27222587.79,2,"360182569,52"
GNH,GLOBAL MD PORTFÖY ALGORİTMİK MODEL HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,556114",4970442.00,203,"7734573,41"
GNK,AZİMUT PORTFÖY SARPAY SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"66,57322",6855572.00,1,"456397500,28"
GNL,GARANTİ PORTFÖY UNL SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"58,622157",29495736.00,4,"1729103673,25"
GNP,GARANTİ PORTFÖY NEMA PARA PİYASASI (TL) FONU,23.06.2026,"1,384735",1510401239.00,7518,"2091505805,69"
GNS,GARANTİ PORTFÖY ENERJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,649747",48064528.00,1547,"79294331,35"
GNZ,AK PORTFÖY ING Z KUŞAĞI FON SEPETİ ÖZEL FONU,23.06.2026,"1,527779",1310515.00,554,"2002176,86"
GO1,ONE PORTFÖY BİRİNCİ FON SEPETİ FONU,23.06.2026,"4,517706",22000328.00,872,"99391016,66"
GO2,ONE PORTFÖY KATILIM FON SEPETİ FONU,23.06.2026,"4,764598",6001219.00,524,"28593396,42"
GO3,ONE PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,23.06.2026,"4,864217",9534796.00,533,"46379318,63"
GO4,ONE PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU,23.06.2026,"5,230461",11206679.00,851,"58616096,39"
GO6,ONE PORTFÖY PARA PİYASASI (TL) FONU,23.06.2026,"3,986957",1319561688.00,4197,"5261036117,82"
GO9,ONE PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"2,657946",166599098.00,1797,"442811406,23"
GOF,GARANTİ PORTFÖY OTUZİKİNCİ SERBEST (DÖVİZ) FON,23.06.2026,"53,349208",6689822.00,288,"356896707,29"
GOH,GARANTİ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"16,875454",40517414.00,8887,"683749764,43"
GOL,GARANTİ PORTFÖY ALTIN KATILIM FONU,23.06.2026,"2,646357",1815768604.00,12653,"4805172766,96"
GOP,GOLDEN GLOBAL PORTFÖY PARA PİYASASI KATILIM FONU,23.06.2026,"1,140298",974060907.00,871,"1110720097,85"
GP1,AZİMUT PORTFÖY AEB SERBEST (TL) ÖZEL FON,23.06.2026,"3,858962",45717875.00,1,"176423519,79"
GP3,GARANTİ PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ-AVRO) FON,23.06.2026,"60,846134",8520702.00,345,"518451776,76"
GPA,GARANTİ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU,23.06.2026,"22,460057",35133702.00,5543,"789104938,78"
GPB,GARANTİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,23.06.2026,"11,543407",105686513.00,9642,"1219982387,24"
GPC,GARANTİ PORTFÖY İKİNCİ SERBEST ( DÖVİZ ) FON,23.06.2026,"69,649476",98542636.00,3730,"6863442980,80"
GPF,GARANTİ PORTFÖY ÇOKLU VARLIK KATILIM FONU,23.06.2026,"8,662571",77412535.00,3017,"670591617,31"
GPG,INVEO PORTFÖY BİRİNCİ DEĞİŞKEN FON,23.06.2026,"15,58976",59653716.00,2795,"929987135,09"
GPH,GARANTİ PORTFÖY ONSEKİZİNCİ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"44,011923",58637.00,1,"2580727,15"
GPI,GARANTİ PORTFÖY İKİNCİ DEĞİŞKEN FON,23.06.2026,"17,742469",42750163.00,2920,"758493457,22"
GPJ,GARANTİ PORTFÖY PORTAKAL SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"55,825612",16013894.00,2,"893985434,76"
GPL,GARANTİ PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,23.06.2026,"51,271963",1945167262.00,38321,"99732543838,64"
GPM,GARANTİ PORTFÖY MİB SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"59,628828",20837078.00,2,"1242490533,88"
GPN,GARANTİ PORTFÖY PARA PİYASASI KATILIM (TL) FONU,23.06.2026,"1,305374",1534455416.00,2982,"2003037595,73"
GPT,AKTİF PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON,23.06.2026,"2,887738",43416725.00,3391,"125376127,28"
GPU,GARANTİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,23.06.2026,"20,573153",17888604.00,2602,"368024979,86"
GPV,YAPI KREDİ PORTFÖY URLA SERBEST (DÖVİZ-AVRO) ÖZEL FON,23.06.2026,"64,063563",8630260.00,1,"552885209,35"
GPZ,GARANTİ PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU,23.06.2026,"1,840059",1362080080.00,158,"2506307875,21"
GRL,QNB PORTFÖY AGRESİF SERBEST FON,23.06.2026,"1,775592",422092166.00,318,"749463583,17"
GRO,GARANTİ PORTFÖY OTUZUNCU SERBEST (DÖVİZ) FON,23.06.2026,"52,227253",3622122136.00,26997,"189173489317,36"
GRT,GARANTİ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,734638",92369712.00,2266,"160227998,50"
GSE,AZİMUT PORTFÖY 7.0 SERBEST (DÖVİZ) FON,23.06.2026,"62,397992",24378241.00,118,"1521153284,39"
GSG,AZİMUT PORTFÖY GÜREL SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"68,668965",1232892.00,1,"84661417,78"
GSL,AZİMUT PORTFÖY GIPTA SERBEST ÖZEL FON,23.06.2026,"3,232002",96743053.00,1,"312673755,34"
GSO,GARANTİ PORTFÖY ÖPY SERBEST ÖZEL FON,23.06.2026,"14,365086",22904394.00,5,"329023589,72"
GSP,AZİMUT PYŞ KAR PAYI ÖDEYEN HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"0,574066",6870597457.00,14517,"3944174562,83"
GSR,GARANTİ PORTFÖY EGL SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"54,808569",4643160.00,2,"254484954,71"
GSU,GARANTİ PORTFÖY KAR PAYI ÖDEYEN ŞUBAT 2026 SERBEST (DÖVİZ) FON,23.06.2026,"0,00",0.00,0,"0,01"
GTA,GARANTİ PORTFÖY ALTIN FONU,23.06.2026,"1,501606",16091267475.00,78493,"24162745969,89"
GTF,AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU,23.06.2026,"14,318401",10331716.20,545,"147933656,04"
GTH,GARANTİ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,370417",8020304.00,402,"10991162,77"
GTK,GARANTİ PORTFÖY KAMU BORÇLANMA ARAÇLARI ÖZEL FONU,23.06.2026,"6,695033",4029467144.00,1,"26977415120,78"
GTL,GARANTİ PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,23.06.2026,"0,126547",1224699994072.00,331363,"154982369147,11"
GTM,GARANTİ PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"7,926501",123003400.00,14294,"974986562,76"
GTN,GARANTİ PORTFÖY GTH SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"50,402214",28012535.00,2,"1411893781,45"
GTY,GARANTİ PORTFÖY TREND SERBEST FON,23.06.2026,"6,246915",74921835.00,582,"468030309,91"
GTZ,GARANTİ PORTFÖY GÜMÜŞ FON SEPETİ FONU,23.06.2026,"11,672373",1153394309.00,66958,"13462848867,27"
GUA,GARANTİ PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI ÖZEL FON,23.06.2026,"5,706367",341860798.00,1,"1950783240,65"
GUB,GARANTİ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,23.06.2026,"2,412783",1142157387.00,5313,"2755777555,06"
GUC,GARANTİ PORTFÖY ÜÇÜNCÜ PARA PİYASASI SERBEST (TL) ÖZEL FON,23.06.2026,"1,375163",4384453649.00,1,"6029339062,05"
GUF,İŞ PORTFÖY GÜMÜŞ FON SEPETİ FONU,23.06.2026,"0,905936",106778269.00,1685,"96734237,05"
GUH,GARANTİ PORTFÖY YABANCI TEKNOLOJİ HİSSE SENEDİ FONU,23.06.2026,"0,471627",11125272830.00,38831,"5246978102,43"
GUK,GARANTİ PORTFÖY GÜMÜŞ KATILIM SERBEST FON,23.06.2026,"1,405914",817925623.00,2977,"1149933217,56"
GUM,AK PORTFÖY GÜMÜŞ FON SEPETI FONU,23.06.2026,"12,443521",562360673.00,55814,"6997746655,53"
GUV,GARANTİ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,23.06.2026,"1,681341",355776629.00,1903,"598181667,19"
GVA,GARANTİ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇLAR DEĞİŞKEN FON,23.06.2026,"4,432672",26772538.00,3654,"118673875,72"
GVB,GARANTİ PORTFÖY ACE SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,23.06.2026,"65,041412",52499640.00,3,"3414650731,07"
GVC,GARANTİ PORTFÖY ERG SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"62,032608",4739268.00,1,"293989154,25"
GVD,GARANTİ PORTFÖY KARABAĞLI SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"18,520847",22115.00,1,"409588,54"
GVI,GARANTİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,23.06.2026,"5,609311",230750891.00,5019,"1294353478,96"
GVL,GARANTİ  PORTFÖY ZYT SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"64,144237",7872114.00,3,"504950748,04"
GVZ,GARANTİ PORTFÖY ACE SERBEST (DÖVİZ-AVRO) ÖZEL FON,23.06.2026,"69,899808",5533354.00,2,"386780384,96"
GYC,GARANTİ PORTFÖY YİRMİBEŞİNCİ SERBEST ÖZEL FON,23.06.2026,"3,87234",5020082762.00,1,"19439465178,33"
GYG,GARANTİ PORTFÖY TEKOS SERBEST (DÖVİZ-AVRO) ÖZEL FON,23.06.2026,"68,287504",7093936.00,4,"484427183,87"
GYK,INVEO PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU,23.06.2026,"0,107822",717741005.00,280,"77388521,39"
GYL,INVEO PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,23.06.2026,"13,709817",70200040.43,7649,"962429731,43"
GYN,GARANTİ PORTFÖY HCR SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"64,634696",20613565.00,1,"1332351508,40"
GYR,GARANTİ PORTFÖY TEKOS SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,23.06.2026,"60,84442",9491810.00,5,"577523676,78"
GZB,GARANTİ PORTFÖY ÖPY İKİNCİ SERBEST ÖZEL FON,23.06.2026,"7,10029",190000000.00,1,"1349055136,66"
GZD,GARANTİ PORTFÖY ONÜCÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"59,568126",876698.00,3,"52223256,69"
GZE,GARANTİ PORTFÖY EMTİA SERBEST FON,23.06.2026,"6,957463",230259022.00,4697,"1602018579,72"
GZG,GARANTİ PORTFÖY SAĞLIK VE GENETİK TEKNOLOJİLERİ DEĞİŞKEN FON,23.06.2026,"6,658493",48796235.00,1741,"324909370,25"
GZH,GARANTİ PORTFÖY TEMİZ ENERJİ DEĞİŞKEN FON,23.06.2026,"5,344625",98911192.00,8263,"528643267,58"
GZJ,GARANTİ PORTFÖY İKİNCİ FON SEPETİ FONU,23.06.2026,"8,542499",220683724.00,5583,"1885190515,24"
GZL,GARANTİ PORTFÖY TARIM VE GIDA SEKTÖRÜ DEĞİŞKEN FON,23.06.2026,"5,33432",61804380.00,5933,"329684323,48"
GZM,GLOBAL MD PORTFÖY DURU SERBEST FON,23.06.2026,"9,303338",64871057.00,839,"603517374,94"
GZN,GLOBAL MD PORTFÖY BOĞAZİÇİ SERBEST FON,23.06.2026,"48,143678",7950545.00,1215,"382768478,06"
GZO,GARANTİ PORTFÖY ÖZM SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"66,711823",1397848.00,1,"93252988,33"
GZP,GARANTİ PORTFÖY BİRİNCİ FON SEPETİ FONU,23.06.2026,"7,378553",582715468.00,9818,"4299597147,46"
GZR,GARANTİ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"11,881815",91749455.00,2117,"1090150051,09"
GZU,GARANTİ PORTFÖY EKE SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"65,24567",6829649.00,2,"445605028,08"
GZV,GARANTİ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,23.06.2026,"8,552261",11779717.00,1400,"100743217,85"
GZY,GARANTİ PORTFÖY TURİZM VE SEYAHAT SEKTÖRÜ DEĞİŞKEN FON,23.06.2026,"7,774451",9917571.00,2463,"77103672,64"
GZZ,GARANTİ PORTFÖY FİNANSAL TEKNOLOJİLER DEĞİŞKEN FON,23.06.2026,"6,941836",9780982.00,1245,"67897968,66"
HAE,HSBC PORTFÖY EKİM 2026 SERBEST (DÖVİZ) FON,23.06.2026,"54,055036",51326055.00,1217,"2774431773,42"
HAG,GARANTİ PORTFÖY EKİM 2026 SERBEST (DÖVİZ-ABD DOLARI) FON,23.06.2026,"59,854052",6827204.00,45,"408635820,67"
HAI,AHLATCI PORTFÖY ALTIN FONU,23.06.2026,"0,973723",7579523.00,144,"7380359,14"
HAM,HEDEF PORTFÖY ALTIN KATILIM FONU,23.06.2026,"2,9172",564152876.00,8163,"1645746605,67"
HAR,BV PORTFÖY HARMONY SERBEST FON,23.06.2026,"1,068852",38941811.00,73,"41623016,46"
HAT,HEDEF PORTFÖY ATLAS İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,853827",2941557.00,100,"5453137,65"
HB1,ZİRAAT PORTFÖY HALKBANK SERBEST (DÖVİZ-AMERİKAN DOLARI) FON,23.06.2026,"48,696837",382496120.00,311,"18626351201,53"
HB2,ZİRAAT PORTFÖY HALKBANK SERBEST (DÖVİZ-AVRO) FON,23.06.2026,"55,022368",214765020.00,177,"11816879868,03"
HBF,HSBC PORTFÖY ALTIN FONU,23.06.2026,"47,890016",131679979.00,11802,"6306156292,80"
HBJ,HAS PORTFÖY BİRİNCİ SERBEST FON,23.06.2026,"2,1082",100000.00,1,"210819,97"
HBN,HSBC PORTFÖY BİRİNCİ FON SEPETİ FONU,23.06.2026,"4,226113",141555790.00,1194,"598230703,11"
HBU,HSBC PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,509188",333129700.00,2886,"502755474,70"
HBV,HEDEF PORTFÖY DORUK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"18,127115",57539930.00,18,"1043032914,17"
HCV,HEDEF PORTFÖY ATAK ÇOKLU VARLIK KATILIM FONU,23.06.2026,"0,988365",156226984.00,494,"154409316,87"
HDA,HEDEF PORTFÖY DÖRDÜNCÜ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"2,987758",114843186.00,635,"343123661,67"
HDE,HSBC PORTFÖY BEŞİNCİ SERBEST (DÖVİZ-AVRO) FON,23.06.2026,"54,845642",153023736.00,4458,"8392684971,83"
HDH,HEDEF PORTFÖY DOĞU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"12529,384455",3698337.00,18,"46337886115,49"
HDJ,HEDEF PORTFÖY ARTI SERBEST (TL) FON,23.06.2026,"6,242354",2479606.00,11,"15478577,50"
HDK,HEDEF PORTFÖY VEGA İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"2,910148",4121289.00,139,"11993560,81"
